"","PRVial","FShell","AvgIShell","Growth","Sample.Shorthand","Protein","Pep1","Pep2","Pep3","metric","Bay","Habitat","Region","Mean","Median","sd","Var","Min","Max"
"431","G016",17.72,16.4,1.32,"CI-B","Arachidonate",13.9865185693118,15.1380348318785,8.2434105646574,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"432","G016",17.72,16.4,1.32,"CI-B","Ras-related",92.5078430310064,NA,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"433","G016",17.72,16.4,1.32,"CI-B","Arachidonate",13.9865185693118,15.1380348318785,8.2434105646574,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"434","G016",17.72,16.4,1.32,"CI-B","NaK-ATPase",10.6187394048322,10.4149772381544,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"435","G016",17.72,16.4,1.32,"CI-B","Ras-related",92.5078430310064,NA,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"436","G016",17.72,16.4,1.32,"CI-B","Trifunctional",24.3741526682712,23.8427354327492,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"437","G016",17.72,16.4,1.32,"CI-B","Catalase",0.0500940913674512,0.0685999302013755,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"438","G016",17.72,16.4,1.32,"CI-B","Ras-related",92.5078430310064,NA,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"439","G016",17.72,16.4,1.32,"CI-B","Peroxiredoxin-1",110.979006646357,NA,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"440","G016",17.72,16.4,1.32,"CI-B","Ras-related",92.5078430310064,NA,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"441","G016",17.72,16.4,1.32,"CI-B","Cytochrome",1.95123483865843,1.94682774761714,2.02373582662558,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"442","G016",17.72,16.4,1.32,"CI-B","Puromycin-sensitive",4.26029548471183,NA,4.60648011664263,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"443","G016",17.72,16.4,1.32,"CI-B","HSP90-alpha",358.775736427467,472.275579930428,599.193409446099,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"444","G016",17.72,16.4,1.32,"CI-B","NaK-ATPase",10.6187394048322,10.4149772381544,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"445","G016",17.72,16.4,1.32,"CI-B","Catalase",0.0500940913674512,0.0685999302013755,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"446","G016",17.72,16.4,1.32,"CI-B","Cytochrome",1.95123483865843,1.94682774761714,2.02373582662558,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"447","G016",17.72,16.4,1.32,"CI-B","Peroxiredoxin-1",110.979006646357,NA,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"448","G016",17.72,16.4,1.32,"CI-B","Glycogen",53.7981742136724,53.6838257194716,57.8020984382606,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"449","G016",17.72,16.4,1.32,"CI-B","Peroxiredoxin-1",110.979006646357,NA,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"450","G016",17.72,16.4,1.32,"CI-B","Superoxide",NA,0.352746792107008,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"451","G016",17.72,16.4,1.32,"CI-B","Cytochrome",1.95123483865843,1.94682774761714,2.02373582662558,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"452","G016",17.72,16.4,1.32,"CI-B","HSP70",10.3820285045875,NA,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"453","G016",17.72,16.4,1.32,"CI-B","HSP70",10.3820285045875,NA,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"454","G016",17.72,16.4,1.32,"CI-B","Peroxiredoxin-1",110.979006646357,NA,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"455","G016",17.72,16.4,1.32,"CI-B","Arachidonate",13.9865185693118,15.1380348318785,8.2434105646574,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"456","G016",17.72,16.4,1.32,"CI-B","NaK-ATPase",10.6187394048322,10.4149772381544,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"457","G016",17.72,16.4,1.32,"CI-B","Cytochrome",1.95123483865843,1.94682774761714,2.02373582662558,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"458","G016",17.72,16.4,1.32,"CI-B","HSP70",10.3820285045875,NA,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"459","G016",17.72,16.4,1.32,"CI-B","HSP70",10.3820285045875,NA,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"460","G016",17.72,16.4,1.32,"CI-B","Arachidonate",13.9865185693118,15.1380348318785,8.2434105646574,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"461","G016",17.72,16.4,1.32,"CI-B","Superoxide",NA,0.352746792107008,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"462","G017",15.76,16.4,-0.639999999999999,"CI-B","Trifunctional",30.8644843969167,26.7663541665054,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"463","G017",15.76,16.4,-0.639999999999999,"CI-B","HSP90-alpha",406.117262082635,563.607017588107,585.534392548094,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"464","G017",15.76,16.4,-0.639999999999999,"CI-B","Arachidonate",16.465627518086,16.9063204089839,20.322713247569,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"465","G017",15.76,16.4,-0.639999999999999,"CI-B","Arachidonate",16.465627518086,16.9063204089839,20.322713247569,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"466","G017",15.76,16.4,-0.639999999999999,"CI-B","Trifunctional",30.8644843969167,26.7663541665054,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"467","G017",15.76,16.4,-0.639999999999999,"CI-B","Ras-related",111.817777368908,NA,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"468","G017",15.76,16.4,-0.639999999999999,"CI-B","HSP90-alpha",406.117262082635,563.607017588107,585.534392548094,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"469","G017",15.76,16.4,-0.639999999999999,"CI-B","Arachidonate",16.465627518086,16.9063204089839,20.322713247569,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"470","G017",15.76,16.4,-0.639999999999999,"CI-B","Arachidonate",16.465627518086,16.9063204089839,20.322713247569,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"471","G017",15.76,16.4,-0.639999999999999,"CI-B","Trifunctional",30.8644843969167,26.7663541665054,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"472","G017",15.76,16.4,-0.639999999999999,"CI-B","HSP90-alpha",406.117262082635,563.607017588107,585.534392548094,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"473","G017",15.76,16.4,-0.639999999999999,"CI-B","Cytochrome",2.0483838987438,2.05790387122445,2.16405729891238,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"474","G017",15.76,16.4,-0.639999999999999,"CI-B","PDI",7.16140412019566,8.34086287157443,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"475","G017",15.76,16.4,-0.639999999999999,"CI-B","Puromycin-sensitive",4.3656607329002,4.50738262367828,4.84375918746416,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"476","G017",15.76,16.4,-0.639999999999999,"CI-B","Peroxiredoxin-1",119.110859470943,NA,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"477","G017",15.76,16.4,-0.639999999999999,"CI-B","HSP90-alpha",406.117262082635,563.607017588107,585.534392548094,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"478","G017",15.76,16.4,-0.639999999999999,"CI-B","Peroxiredoxin-1",119.110859470943,NA,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"479","G017",15.76,16.4,-0.639999999999999,"CI-B","Trifunctional",30.8644843969167,26.7663541665054,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"480","G017",15.76,16.4,-0.639999999999999,"CI-B","Ras-related",111.817777368908,NA,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"481","G017",15.76,16.4,-0.639999999999999,"CI-B","Ras-related",111.817777368908,NA,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"482","G017",15.76,16.4,-0.639999999999999,"CI-B","Cytochrome",2.0483838987438,2.05790387122445,2.16405729891238,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"483","G017",15.76,16.4,-0.639999999999999,"CI-B","HSP70",10.8781652414621,NA,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"484","G017",15.76,16.4,-0.639999999999999,"CI-B","Puromycin-sensitive",4.3656607329002,4.50738262367828,4.84375918746416,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"485","G017",15.76,16.4,-0.639999999999999,"CI-B","Catalase",0.0411492236981197,0.0577503704540929,0.0898465508845089,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"486","G017",15.76,16.4,-0.639999999999999,"CI-B","NaK-ATPase",13.3069227308018,12.7760230553663,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"487","G017",15.76,16.4,-0.639999999999999,"CI-B","Cytochrome",2.0483838987438,2.05790387122445,2.16405729891238,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"488","G017",15.76,16.4,-0.639999999999999,"CI-B","Superoxide",NA,0.341384991960244,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"489","G017",15.76,16.4,-0.639999999999999,"CI-B","HSP70",10.8781652414621,NA,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"490","G017",15.76,16.4,-0.639999999999999,"CI-B","Peroxiredoxin-1",119.110859470943,NA,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"491","G017",15.76,16.4,-0.639999999999999,"CI-B","Catalase",0.0411492236981197,0.0577503704540929,0.0898465508845089,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"492","G017",15.76,16.4,-0.639999999999999,"CI-B","Ras-related",111.817777368908,NA,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"493","G017",15.76,16.4,-0.639999999999999,"CI-B","Glycogen",63.2463641016786,70.6007443617869,66.6503561764417,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"494","G017",15.76,16.4,-0.639999999999999,"CI-B","Cytochrome",2.0483838987438,2.05790387122445,2.16405729891238,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"495","G017",15.76,16.4,-0.639999999999999,"CI-B","HSP70",10.8781652414621,NA,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"496","G017",15.76,16.4,-0.639999999999999,"CI-B","Puromycin-sensitive",4.3656607329002,4.50738262367828,4.84375918746416,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"497","G017",15.76,16.4,-0.639999999999999,"CI-B","PDI",7.16140412019566,8.34086287157443,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"498","G017",15.76,16.4,-0.639999999999999,"CI-B","Puromycin-sensitive",4.3656607329002,4.50738262367828,4.84375918746416,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"499","G017",15.76,16.4,-0.639999999999999,"CI-B","HSP70",10.8781652414621,NA,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"500","G017",15.76,16.4,-0.639999999999999,"CI-B","Glycogen",63.2463641016786,70.6007443617869,66.6503561764417,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"501","G017",15.76,16.4,-0.639999999999999,"CI-B","Catalase",0.0411492236981197,0.0577503704540929,0.0898465508845089,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"502","G017",15.76,16.4,-0.639999999999999,"CI-B","Catalase",0.0411492236981197,0.0577503704540929,0.0898465508845089,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"503","G017",15.76,16.4,-0.639999999999999,"CI-B","NaK-ATPase",13.3069227308018,12.7760230553663,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"504","G017",15.76,16.4,-0.639999999999999,"CI-B","PDI",7.16140412019566,8.34086287157443,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"505","G017",15.76,16.4,-0.639999999999999,"CI-B","Glycogen",63.2463641016786,70.6007443617869,66.6503561764417,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"506","G017",15.76,16.4,-0.639999999999999,"CI-B","Superoxide",NA,0.341384991960244,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"507","G017",15.76,16.4,-0.639999999999999,"CI-B","Peroxiredoxin-1",119.110859470943,NA,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"508","G017",15.76,16.4,-0.639999999999999,"CI-B","NaK-ATPase",13.3069227308018,12.7760230553663,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"509","G017",15.76,16.4,-0.639999999999999,"CI-B","Glycogen",63.2463641016786,70.6007443617869,66.6503561764417,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"510","G017",15.76,16.4,-0.639999999999999,"CI-B","PDI",7.16140412019566,8.34086287157443,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"511","G017",15.76,16.4,-0.639999999999999,"CI-B","NaK-ATPase",13.3069227308018,12.7760230553663,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"512","G017",15.76,16.4,-0.639999999999999,"CI-B","Superoxide",NA,0.341384991960244,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"513","G017",15.76,16.4,-0.639999999999999,"CI-B","Superoxide",NA,0.341384991960244,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"514","G018",15.75,16.4,-0.649999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","G019",14.88,16.4,-1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","G028",18.8,14.2,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","G029",16.76,14.2,2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","G030",16.16,14.2,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","G031",18.17,14.2,3.97,"PG-E","PDI",7.90340172090017,9.28959275837627,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"520","G031",18.17,14.2,3.97,"PG-E","Puromycin-sensitive",4.58375383260098,4.69755118908,5.0118880733295,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"521","G031",18.17,14.2,3.97,"PG-E","Cytochrome",2.12323850659542,2.12020484163274,2.22577910961728,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"522","G031",18.17,14.2,3.97,"PG-E","PDI",7.90340172090017,9.28959275837627,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"523","G031",18.17,14.2,3.97,"PG-E","Cytochrome",2.12323850659542,2.12020484163274,2.22577910961728,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"524","G031",18.17,14.2,3.97,"PG-E","Catalase",0.0409477143791285,0.056856251358013,0.0572243144903727,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"525","G031",18.17,14.2,3.97,"PG-E","Catalase",0.0409477143791285,0.056856251358013,0.0572243144903727,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"526","G031",18.17,14.2,3.97,"PG-E","Superoxide",NA,0.331070381306861,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"527","G031",18.17,14.2,3.97,"PG-E","Superoxide",NA,0.331070381306861,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"528","G031",18.17,14.2,3.97,"PG-E","Puromycin-sensitive",4.58375383260098,4.69755118908,5.0118880733295,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"529","G031",18.17,14.2,3.97,"PG-E","Cytochrome",2.12323850659542,2.12020484163274,2.22577910961728,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"530","G031",18.17,14.2,3.97,"PG-E","Peroxiredoxin-1",134.885196591267,NA,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"531","G031",18.17,14.2,3.97,"PG-E","HSP70",12.209378642799,NA,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"532","G031",18.17,14.2,3.97,"PG-E","Arachidonate",17.9352096135728,17.1637654054984,20.4197290133267,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"533","G031",18.17,14.2,3.97,"PG-E","Peroxiredoxin-1",134.885196591267,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"534","G031",18.17,14.2,3.97,"PG-E","Trifunctional",37.95688560236,34.467681146034,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"535","G031",18.17,14.2,3.97,"PG-E","Peroxiredoxin-1",134.885196591267,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"536","G031",18.17,14.2,3.97,"PG-E","Superoxide",NA,0.331070381306861,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"537","G031",18.17,14.2,3.97,"PG-E","Puromycin-sensitive",4.58375383260098,4.69755118908,5.0118880733295,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"538","G031",18.17,14.2,3.97,"PG-E","HSP90-alpha",519.720541634195,718.491240080978,677.283097723951,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"539","G031",18.17,14.2,3.97,"PG-E","PDI",7.90340172090017,9.28959275837627,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"540","G031",18.17,14.2,3.97,"PG-E","Trifunctional",37.95688560236,34.467681146034,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"541","G031",18.17,14.2,3.97,"PG-E","HSP70",12.209378642799,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"542","G031",18.17,14.2,3.97,"PG-E","Ras-related",131.894665465303,NA,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"543","G031",18.17,14.2,3.97,"PG-E","Glycogen",74.2545939411257,78.8660747301149,74.1213345806933,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"544","G031",18.17,14.2,3.97,"PG-E","Glycogen",74.2545939411257,78.8660747301149,74.1213345806933,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"545","G031",18.17,14.2,3.97,"PG-E","Catalase",0.0409477143791285,0.056856251358013,0.0572243144903727,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"546","G031",18.17,14.2,3.97,"PG-E","NaK-ATPase",13.7223494250756,13.2311793394157,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"547","G031",18.17,14.2,3.97,"PG-E","Ras-related",131.894665465303,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"548","G031",18.17,14.2,3.97,"PG-E","Ras-related",131.894665465303,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"549","G031",18.17,14.2,3.97,"PG-E","Trifunctional",37.95688560236,34.467681146034,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"550","G031",18.17,14.2,3.97,"PG-E","HSP90-alpha",519.720541634195,718.491240080978,677.283097723951,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"551","G031",18.17,14.2,3.97,"PG-E","NaK-ATPase",13.7223494250756,13.2311793394157,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"552","G031",18.17,14.2,3.97,"PG-E","HSP90-alpha",519.720541634195,718.491240080978,677.283097723951,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"553","G031",18.17,14.2,3.97,"PG-E","Arachidonate",17.9352096135728,17.1637654054984,20.4197290133267,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"554","G031",18.17,14.2,3.97,"PG-E","NaK-ATPase",13.7223494250756,13.2311793394157,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"555","G031",18.17,14.2,3.97,"PG-E","Arachidonate",17.9352096135728,17.1637654054984,20.4197290133267,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"556","G031",18.17,14.2,3.97,"PG-E","HSP70",12.209378642799,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"557","G031",18.17,14.2,3.97,"PG-E","Glycogen",74.2545939411257,78.8660747301149,74.1213345806933,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"558","G032",15.39,14.2,1.19,"PG-E","Cytochrome",1.99275611376559,1.98994881482945,2.07693313902358,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"559","G032",15.39,14.2,1.19,"PG-E","Glycogen",51.2858351008663,55.0225437068129,56.0502175135356,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"560","G032",15.39,14.2,1.19,"PG-E","Cytochrome",1.99275611376559,1.98994881482945,2.07693313902358,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"561","G032",15.39,14.2,1.19,"PG-E","Peroxiredoxin-1",97.3590623435526,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"562","G032",15.39,14.2,1.19,"PG-E","Cytochrome",1.99275611376559,1.98994881482945,2.07693313902358,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"563","G032",15.39,14.2,1.19,"PG-E","Glycogen",51.2858351008663,55.0225437068129,56.0502175135356,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"564","G032",15.39,14.2,1.19,"PG-E","HSP90-alpha",328.997951676695,459.71300495693,533.969262395423,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"565","G032",15.39,14.2,1.19,"PG-E","HSP90-alpha",328.997951676695,459.71300495693,533.969262395423,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"566","G032",15.39,14.2,1.19,"PG-E","HSP90-alpha",328.997951676695,459.71300495693,533.969262395423,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"567","G032",15.39,14.2,1.19,"PG-E","HSP70",10.0158574440666,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"568","G032",15.39,14.2,1.19,"PG-E","HSP70",10.0158574440666,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"569","G032",15.39,14.2,1.19,"PG-E","Superoxide",0.411170130247462,0.384079788540089,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"570","G032",15.39,14.2,1.19,"PG-E","NaK-ATPase",10.5795215030982,10.8185073448794,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"571","G032",15.39,14.2,1.19,"PG-E","Trifunctional",25.0308867134963,23.2678855017764,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
